village_name,ndvi,evi_log,evi_mean,evi_median,infra_density,electrified
Bihar(vil)-Babhandewa-256383.tif,0.3578522997984241,9.112423266955647,1.0092807628891685,1.5649346221577038,0.00018285249898415277,0
Bihar(vil)-Babhandih Wajirganj-256816.tif,0.33965992647058824,8.44916120078196,0.8716678673570807,0.0,0.032894211576846306,1
Bihar(vil)-Babhandih-251417.tif,0.24285714285714288,7.883137652685136,1.353728251023726,1.9594078822569414,0.017997097242380262,1
Bihar(vil)-Babhandih-253384.tif,0.4332363605700312,8.411594944037757,1.1594973043961958,1.6374454389918933,0.048311481922924115,1
Bihar(vil)-Babhandih-254024.tif,0.32600398993841617,8.262082754967611,1.0543581355701794,1.642979621887207,0.0797029702970297,1
Bihar(vil)-Babhandih-254031.tif,0.3331770833333334,7.359254101308237,1.0269657535986467,1.5671432668512517,0.13776137761377613,1
Bihar(vil)-Babhandih-254198.tif,0.3780002567064562,8.196430240583041,1.4691567746075718,1.8992895646528765,0.04055871702017589,1
Bihar(vil)-Babhandih-255790.tif,0.4197691197691198,7.919526878934672,1.2109129428863525,1.7031742442737927,0.022026143790849672,1
Bihar(vil)-Babhandih-256068.tif,0.31814424001924,9.312939283245411,1.009512186050415,1.407499838959087,0.004900459418070444,1
Bihar(vil)-Babhandiha-250946.tif,0.3713353042621335,7.711019359248437,1.7809645930926006,2.0602352917194366,0.09133510167992927,1
Bihar(vil)-Babhandiha-253287.tif,0.34515765765765766,8.276135090686317,1.100304977460341,1.6279048052701084,0.024714481498401098,1
Bihar(vil)-Babhanganwa-221423.tif,0.24997202953680916,10.359623888977154,0.9229235698779424,0.0,0.0010749227600411946,1
Bihar(vil)-Babhanganwan-234109.tif,0.3800186741363212,8.028237635596305,1.1120521317828784,1.644472750750455,0.0005535055350553505,0
Bihar(vil)-Babhanganwan-234479.tif,0.2341091091091091,6.966031134836195,0.8252428065646779,0.0,0.0014106583072100312,0
Bihar(vil)-Babhanganwan-237967.tif,0.32682165861513685,8.801723011015493,0.821668341755867,0.0,0.005563056980826357,1
Bihar(vil)-Babhanganwan-238172.tif,0.42804756666142807,8.830966107777963,1.1019350389639537,1.5221634606520336,0.012122920778122357,1
Bihar(vil)-Babhanganwan-243626.tif,0.33304135959083403,10.378488043825524,0.9815615067879359,1.2578206633528073,0.008571001196649383,1
Bihar(vil)-Babhanganwan-249236.tif,0.34202569916855635,6.753584731465242,1.0037744690974553,0.0,0.0020881670533642693,0
Bihar(vil)-Babhangaon-222441.tif,0.13260655333826066,6.897003384108907,0.7369783249768344,0.8572075800462202,0.036275695284159616,1
Bihar(vil)-Babhangaon-222495.tif,0.38508597883597884,7.305576247116516,1.0021931691603227,1.370830319144509,0.2741031390134529,1
Bihar(vil)-Babhangaon-222796.tif,0.27583889506859477,8.17912999791108,1.036573214964433,1.5110957622528076,0.01632173095014111,1
Bihar(vil)-Babhangaon-224598.tif,0.3959769029862488,9.27984003760839,1.0360847819935193,1.4270275614478372,0.021982828446460392,1
Bihar(vil)-Babhangawan Amanat-240694.tif,0.5925925925925926,5.75426937142976,1.8521669805049896,2.0031396945317588,0.005660377358490566,0
Bihar(vil)-Babhangawan-218996.tif,0.490752993068683,8.879047779776025,1.3905882293527776,1.752073656428944,0.04773619471342581,1
Bihar(vil)-Babhangawan-222268.tif,0.4136243386243386,8.273324447371444,1.0609519698403098,1.5300017595291138,0.012289485662266727,1
Bihar(vil)-Babhangawan-223602.tif,0.36929563492063483,6.981663054973942,1.0968536192720586,1.5647849386388606,0.09484536082474226,1
Bihar(vil)-Babhangawan-224567.tif,0.35505050505050506,8.281117030633858,1.019772231578827,1.3653624816374346,0.0029424307036247333,1
Bihar(vil)-Babhangawan-226020.tif,0.331775013376137,9.368039937212535,0.9666184186935425,1.2402929812669754,0.005543964232488823,1
Bihar(vil)-Babhangawan-226085.tif,0.30776572232268434,9.65032259645614,0.9782094061374664,1.3049604098002117,0.006628895184135977,1
Bihar(vil)-Babhangawan-229058.tif,0.36212585034013606,8.561614648052476,1.1063352931629529,1.5975668538700452,0.048615384615384616,1
Bihar(vil)-Babhangawan-234078.tif,0.46080246913580253,7.7364071050636305,1.2484255649826743,1.7318469394337048,0.04283400809716599,1
Bihar(vil)-Babhangawan-234477.tif,0.2611304684475416,6.77564495270252,1.072036157954823,1.5412743470885537,0.023828920570264766,1
Bihar(vil)-Babhangawan-236002.tif,0.3053265694356373,9.23168745534222,1.1013434420932422,1.3555676286870784,0.0030760216786289733,1
Bihar(vil)-Babhangawan-236988.tif,0.6001800411522634,7.82168936427955,1.2986907362937927,1.597012460231781,0.02584192439862543,1
Bihar(vil)-Babhangawan-238904.tif,0.5123282967032967,9.277926683042635,1.5033830006917317,1.948591411113739,0.05840856602981314,1
Bihar(vil)-Babhangawan-239232.tif,0.36727871939736345,8.132760574933107,0.9825122604767481,1.4573355118433635,0.01256281407035176,1
Bihar(vil)-Babhangawan-239988.tif,0.4749710648148147,7.445537888176958,1.5870213955640793,2.0847980976104736,0.041240875912408756,1
Bihar(vil)-Babhangawan-240707.tif,0.33058785529715756,7.751074603414122,1.2100186894337337,1.7447292109330494,0.04179755671902269,1
Bihar(vil)-Babhangawan-241045.tif,0.27152777777777776,6.076805365827899,1.3062121470769246,1.8852544724941254,0.07739130434782608,1
Bihar(vil)-Babhangawan-241180.tif,0.47214233038348086,9.399178574006966,1.4056703299283981,1.9957233270009358,0.006084881540821544,1
Bihar(vil)-Babhangawan-242323.tif,0.43285689535689537,9.376922513090003,1.2650960038105648,1.7904187440872192,0.014863968148639682,1
Bihar(vil)-Babhangawan-246884.tif,0.24711279860781524,7.9618542210526755,0.6989521004936912,0.0,0.07191435768261965,1
Bihar(vil)-Babhani Bholwa-225799.tif,0.36942783017662245,10.306408441128694,1.1858072529236476,1.5732703308264415,0.005741811175337187,1
Bihar(vil)-Babhani Kalan-250541.tif,0.5266818989591268,9.772417471020283,1.3483657186681575,1.8557683988050981,0.0070537483968753645,1
Bihar(vil)-Babhani-224194.tif,0.43104405775638654,8.693361168027897,1.1252652677622708,1.5400336438959294,0.0002707581227436823,0
Bihar(vil)-Babhani-224265.tif,0.4769583843329254,9.302112017301333,1.3772066781918209,1.7957233091195424,0.0023730791674771447,1
Bihar(vil)-Babhani-248032.tif,0.3563368055555556,,,,0.0015463917525773195,0
Bihar(vil)-Babhani-248325.tif,0.5088824289405686,8.090469884174656,1.6581230113903682,1.9250125388304393,0.008559861191440138,1
Bihar(vil)-Babhani-251080.tif,0.30770035572295457,7.529591886606714,1.2480430006980896,1.7891628940900166,0.0946969696969697,1
Bihar(vil)-Babhani-251880.tif,0.37458234615150965,8.881142193043912,1.3768445750077565,1.883802702029546,0.0075402428692459755,1
Bihar(vil)-Babhani-257111.tif,0.5117261904761906,7.521934458619989,1.344760076566176,1.7507062283429233,0.0008720930232558139,0
Bihar(vil)-Babhania-239277.tif,0.37876254180602004,7.591289857099397,1.1336538294951122,1.4993792076905568,0.05788630904723779,1
Bihar(vil)-Babhaniawan-245001.tif,0.4102801268498943,8.455423634555123,1.2840662101904552,1.6835836867491405,0.01690522243713733,1
Bihar(vil)-Babhaniawan-249846.tif,0.297531512605042,6.8574386567258125,1.0438626954952877,1.566131015618642,0.19168081494057726,1
Bihar(vil)-Babhanike Bhum urf Multa-230108.tif,0.5290404040404041,5.194665307507686,1.3947488218545914,1.9459001819292705,0.6045977011494252,1
Bihar(vil)-Babhanike Bhum-230110.tif,0.46493055555555557,5.647576615038271,1.211441198984782,1.8778023322423298,0.4652173913043478,1
Bihar(vil)-Babhaniwan-256688.tif,0.3568979266347687,7.651919010184278,1.0465425848960876,1.6083641160618176,0.01079136690647482,1
Bihar(vil)-Babhankita-240326.tif,0.2748188405797102,6.084738636235454,0.9671523074309031,1.443674643834432,0.14123711340206185,1
Bihar(vil)-Babhanpura-224233.tif,0.3196428571428571,7.0089291664198665,1.0257272449406711,1.5404032902284102,0.016045380875202592,1
Bihar(vil)-Babhanpura-249620.tif,0.22549683830171632,7.358826643599307,1.1240572730700176,1.696555534998576,0.11598224195338513,1
Bihar(vil)-Babhanpura-260430.tif,0.28848981306448224,7.971749850912828,0.9490035275618235,1.4969809850056965,0.023679525222551928,1
Bihar(vil)-Babhanpurwa-252388.tif,0.42847619047619045,7.146807432322919,1.505249743660291,1.8915636241436005,0.06631892697466468,1
Bihar(vil)-Babhantola Laucha-222686.tif,0.44547373358348974,7.84009249440434,1.2326336936517195,1.6979894746433606,0.03628750872295883,1
Bihar(vil)-Babhantola-222977.tif,0.3169784580498866,7.939304719552424,0.9743524356321855,1.4053215438669378,0.00884703196347032,1
Bihar(vil)-Babhantoli-218507.tif,0.3540277777777778,7.4900024372534855,1.010468607599085,1.5644825263456865,0.0017857142857142857,1
Bihar(vil)-Babhantoli-225939.tif,0.39547169811320754,8.072767977957398,1.2536838551362355,1.6952200333277385,0.06761397276494967,1
Bihar(vil)-Babhnaula urf Phulwar Khurd-217867.tif,0.36328125,8.397375187072736,1.1722032644531943,1.6458797563206067,0.07425515660809778,1
Bihar(vil)-Babhnauli-216305.tif,0.4790552584670231,7.483000442175907,1.2233925859133403,1.7585089306036632,0.025054229934924076,1
Bihar(vil)-Babhnauli-216557.tif,0.31272915670333173,7.479149860490406,0.8697569532827898,0.0,0.07447698744769875,1
Bihar(vil)-Babhnauli-218156.tif,0.4221275377636852,9.117899472186375,1.2304362167011609,1.5794454162771052,0.025724976613657625,1
Bihar(vil)-Babhnauli-229991.tif,0.44972186563970906,7.49108297430363,1.1754714200894039,1.7025762697060902,0.0009533898305084746,0
Bihar(vil)-Babhnauli-231031.tif,0.3440274414850686,8.229959913473873,0.9249123551628806,1.4058742848309604,0.0003811944091486658,0
Bihar(vil)-Babhnauli-231686.tif,0.4172738312082575,7.669634063280271,0.9870610887354071,1.532955614003268,0.15106907894736843,1
Bihar(vil)-Babhnauli-231911.tif,0.6615067079463365,6.218121725901841,1.6004973351955414,1.8111694951852162,0.05611510791366906,1
Bihar(vil)-Babhnauli-232140.tif,0.44396619496855355,8.428346186974535,1.1096358100573223,1.6472591559092205,0.00036452004860267317,0
Bihar(vil)-Babhnauli-232372.tif,0.43348311546840956,7.912988253819027,1.1376743068297703,1.6366950869560242,0.052855153203342616,1
Bihar(vil)-Babhnauli-246769.tif,0.31785714285714284,6.621552661259323,0.9149879596450112,1.4399027607657693,0.04537444933920705,1
Bihar(vil)-Babhnauli-246920.tif,0.41574074074074074,6.522153130165041,1.105225850235332,1.6776271191510288,0.0575,1
Bihar(vil)-Babhnauli-257466.tif,0.47878625134264235,7.6945782576286845,1.197820837299029,1.6917622089385986,0.05218508997429306,1
Bihar(vil)-Babhnaulia-217986.tif,0.3916749420721615,8.0765367372205,1.0887567563490435,1.5274335904554888,0.0004936917169500823,0
Bihar(vil)-Babhnaulia-218394.tif,0.45403608736942075,7.650751992324259,1.231600040739233,1.654763395136053,0.015969257045260463,1
Bihar(vil)-Babhnaur-258144.tif,0.3743227023319616,9.17330300690505,1.0191076944271724,1.487918307383855,0.02621963070942663,1
Bihar(vil)-Babhneti-230697.tif,0.5070614035087719,7.9148996903094755,1.494774967432022,1.8310427169005077,0.021908602150537634,1
Bihar(vil)-Babhni-216315.tif,0.5310015044057598,7.700034852620285,1.4776431322097778,1.930502672990163,0.054159132007233275,1
Bihar(vil)-Babhni-225395.tif,0.4805346557227543,8.165544790731678,1.2350873947143555,1.5740608473618825,0.028815212091662604,1
Bihar(vil)-Babhni-229846.tif,0.5330357142857142,7.640402796904982,1.2571457028388977,1.7506558696428935,0.18106129917657823,1
Bihar(vil)-Babhni-250853.tif,0.28080143540669855,6.85323829248781,1.197138100862503,1.7772543629010518,0.10893203883495145,1
Bihar(vil)-Babhni-256582.tif,0.517626321974148,7.908242898236764,1.6860027421604504,1.9935228499499233,0.109427121102248,1
Bihar(vil)-Babhni-258331.tif,0.46946169772256724,6.422960086659985,1.3292763084173203,1.8876111507415771,0.19620689655172413,1
Bihar(vil)-Babhni-258512.tif,0.3666225749559083,7.29334050086656,1.0010991046826045,0.0,0.12673130193905818,1
Bihar(vil)-Babhniawan-249662.tif,0.2896443246019517,8.643362220065837,1.138508563240369,1.644020140171051,0.026967312348668282,1
Bihar(vil)-Babhniyawan-247221.tif,0.42718091334894615,9.614205554899605,1.5205448324030095,1.7974258119409734,0.0009608455440787893,1
Bihar(vil)-Babhraulia-228193.tif,0.3680241327300151,6.13404746803107,1.0753769332712346,1.5739517537030308,0.11056338028169015,1
Bihar(vil)-Babnauli-231660.tif,0.44097222222222227,6.967000117338691,1.193641803481362,1.5544646219773726,0.14575260804769002,1
Bihar(vil)-Babra-224638.tif,0.17261904761904764,5.789857556258045,0.7913887175646696,0.7980189811099659,0.15511811023622046,1
Bihar(vil)-Babu bandh-247484.tif,0.23517502612330202,8.118620763057658,0.9309637099504471,1.5194064478079479,0.05084158415841584,1
Bihar(vil)-Babu Bigha-256412.tif,0.36369598765432093,7.76578645672737,1.1345208178866992,1.6968603784387761,0.045081967213114756,1
Bihar(vil)-Babu Chak-242645.tif,0.7010227272727273,8.177833356567737,1.643444408973058,1.9371725817521412,0.0453448275862069,1
Bihar(vil)-Babu Hata-231432.tif,0.34996516893068613,6.845055667059882,1.0058174458417026,1.5408568707379429,0.0015761821366024518,0
Bihar(vil)-Babu Hata-231500.tif,0.47863247863247854,,,,0.001639344262295082,0
Bihar(vil)-Babuawan-218265.tif,0.30920027274498346,7.901992157381449,0.8049676743420687,0.0,0.011930043722673329,1
Bihar(vil)-Babuganj English-248864.tif,0.3082929047907823,8.027205072409481,0.9636366864045461,0.0,0.0005579665220086795,0
Bihar(vil)-Babuka Bahuara-250620.tif,0.33132359601449274,8.20333269282574,1.303103615840276,1.8276417901118596,0.0031349628055260363,1
Bihar(vil)-Babupur Hazipur Milik-239114.tif,0.3210171568627451,7.317337504257815,1.1455856263637543,1.5664909482002258,0.0453551912568306,1
Bihar(vil)-Babupur Ogairah-239113.tif,0.15484440419472117,10.399636627233788,0.6770163103938103,0.0,0.003843955415833095,1
Bihar(vil)-Babupur-236305.tif,0.5926060606060606,8.617963872871451,1.367159942785899,1.7221385141213734,0.007354443309499489,1
Bihar(vil)-Babupur-239072.tif,0.33055555555555555,6.88685808829434,0.9142663329839706,0.0,0.05921787709497207,1
Bihar(vil)-Babupur-239383.tif,0.1714052287581699,5.597755511438731,0.6292982722322146,0.0,0.7338775510204082,1
Bihar(vil)-Babupur-239384.tif,0.2743055555555555,4.742740304702256,0.9135609542330106,1.2501206373174985,0.009375,0
Bihar(vil)-Babupur-239391.tif,0.4309707125603865,7.732608158241476,1.0552924424409866,1.2623782555262248,0.020626432391138275,1
Bihar(vil)-Babupur-245514.tif,0.2732152442297369,8.002865333437176,0.7003913792696866,0.0,0.14106925880923452,1
Bihar(vil)-Babura-241064.tif,0.29057650923094347,8.7027449323986,1.0934242109457653,1.6112086375554402,0.0003002001334222815,0
Bihar(vil)-Babura-246885.tif,0.3593887699861513,10.477718428678966,1.1311194571581753,1.4980716488578103,0.003760412152727623,1
Bihar(vil)-Babura-250043.tif,0.4126602564102564,7.069915076253391,1.2866097042957942,1.610264241695404,0.0257183908045977,1
Bihar(vil)-Babura-250403.tif,0.1941228070175439,7.575273254615168,1.0848899483680725,1.6411695263602517,0.025023430178069354,1
Bihar(vil)-Babura-252468.tif,0.22747507122507124,7.545679302506858,1.0686522722244263,1.2634914815425873,0.02565172054223149,1
Bihar(vil)-Baburampur-241542.tif,0.36584319780408303,8.398888351407589,1.2006919930378597,1.7452814280986786,0.008897922312556459,1
Bihar(vil)-Baburban-219200.tif,0.38371530430353956,8.8910139692045,1.152257805520838,1.619758280840787,0.002793696275071633,1
Bihar(vil)-Baburban-219661.tif,0.37801932367149754,8.519952505531357,0.9853657186031342,1.4992835621039073,0.0003176844334627603,0
Bihar(vil)-Baburban-228097.tif,0.3505747126436782,7.338334208059343,1.1015733046965166,1.5981428189711138,0.01779935275080906,1
Bihar(vil)-Baburbana-244401.tif,0.31732949590092446,7.453143030512613,0.9385209530591965,0.0,0.01571254567600487,1
Bihar(vil)-Baburi Chak-255458.tif,0.5297101449275362,7.016940478782896,1.4149556322531267,1.9069298180666836,0.04792043399638336,1
Bihar(vil)-Baburia-240997.tif,0.4772727272727273,5.643154587016426,1.6172408660252888,2.0101252496242523,0.334965034965035,1
Bihar(vil)-Baburtara-249779.tif,0.2414772727272727,5.3946104130880235,1.2958507808772,1.658489541573958,0.07424242424242425,1
Bihar(vil)-Bach-236659.tif,0.5461050273768046,8.57094288458144,1.350548267364502,1.743774265050888,0.011466570812365205,1
Bihar(vil)-Bachanpur-217746.tif,0.46299533799533804,7.49593629337744,1.2866237705404109,1.6997318376194348,0.0008637236084452975,0
Bihar(vil)-Bachharpur urf Sahu Tikai-219718.tif,0.4977839620696764,8.975740624890348,1.2590768039226532,1.7971840997536976,0.008877928483353885,1
Bihar(vil)-Bachharpur-219605.tif,0.3612200047517225,7.957708254047342,1.055958861654455,1.5935215841640125,0.052098321342925656,1
Bihar(vil)-Bachhauli-236496.tif,0.3339194830445473,8.53977975222771,0.8970257937908173,0.0,0.015712240515390122,1
Bihar(vil)-Bachhauni-220125.tif,0.4396057347670251,8.069422755618941,1.1777429580688477,1.6721832156181335,0.05,1
Bihar(vil)-Bachhaur-241329.tif,0.5183531746031745,6.843854576333235,1.4422665139039357,1.8727757533391316,0.06867219917012449,1
Bihar(vil)-Bachhaur-241513.tif,0.30456835511982566,7.9570006522538135,1.2681200901667278,1.9220887223879497,0.03383768913342503,1
Bihar(vil)-Bachhauta-238590.tif,0.3156734079173838,9.919014514511739,0.8923878570397695,1.1396832168102264,6.931608133086876e-05,0
Bihar(vil)-Bachhni-240561.tif,0.3577908716797605,8.268563247298319,1.1662943015495937,1.720658078789711,0.000430828147438966,0
Bihar(vil)-Bachhuman-229543.tif,0.37034493284493286,7.897695262576178,1.276836866682226,1.6506892984563655,0.014831905075807514,1
Bihar(vil)-Bachhwara-237786.tif,0.4908166950420472,9.025020358627446,1.321159541606903,1.693600704272588,0.014322610941535571,1
Bihar(vil)-Bachri-247268.tif,0.4099415204678363,6.666873617109154,1.4727008839448292,1.8228156963984172,0.13273942093541202,1
Bihar(vil)-Bachri-247388.tif,0.2493622448979592,8.552055557009153,0.9400703310966492,0.0,0.012525737817433082,1
Bihar(vil)-Bad Bakhadda-237462.tif,0.42105263157894735,7.949145457906384,0.9900424381097158,1.342946191628774,0.02395348837209302,1
Bihar(vil)-Bad-251375.tif,0.2971791207295495,8.700737904303905,1.3110896348953247,1.9301936734806409,0.015565246561556525,1
Bihar(vil)-Badahar-260124.tif,0.2024863387978142,8.251284801532188,0.6495045100649198,0.0,0.018645598194130926,1
Bihar(vil)-Badahpur-255263.tif,0.2904761904761905,6.896810353424419,1.2377185929905286,1.8131514679301868,0.02053742802303263,1
Bihar(vil)-Badal Garh-252026.tif,0.43723958333333335,9.783208098116827,1.1249382694562275,1.6868198017279308,0.0010031131096506398,1
Bihar(vil)-Badali Chak-241058.tif,0.3703703703703703,6.160530265805278,1.615252544482549,2.0967223147551217,0.5188841201716738,1
Bihar(vil)-Badalkita-242853.tif,0.3776812526812527,7.375819332705928,1.0637372185786564,1.6786070863405864,0.12668213457076566,1
Bihar(vil)-Badalpur-244811.tif,0.3626596980255517,7.438897208225892,1.0127701411644618,1.4617542425791423,0.02019138755980861,1
Bihar(vil)-Badalpur-258186.tif,0.4086452762923351,7.191058264758275,1.2371784299612045,1.773645391066869,0.0012949640287769784,0
Bihar(vil)-Badalpura Diara-233672.tif,0.2626356589147287,6.782641511439974,0.8300916389985518,1.0529300462115894,0.03942652329749104,1
Bihar(vil)-Badalpura-233628.tif,0.2022595990485899,7.858302599063112,0.5308986875143918,0.0,0.011666666666666667,1
Bihar(vil)-Badar Alampur-240034.tif,0.61875,4.735977075488624,1.4459120631217957,1.6862436532974243,2.6348484848484848,1
Bihar(vil)-Badar Khap-256525.tif,0.44554924242424243,7.834719416462827,1.2252012924714522,1.739665681665594,0.058383685800604226,1
Bihar(vil)-Badari-239961.tif,0.3763308763308763,7.487896542918542,1.1486985683441162,1.7664322753747304,0.03096774193548387,1
Bihar(vil)-Badarkha-243069.tif,0.29523809523809524,7.509039185207829,1.0113462309042613,0.0,0.018554476806903992,1
Bihar(vil)-Badarpur-241337.tif,0.3547736625514404,7.727759643125149,1.16535222530365,1.662003715833028,0.03688141923436041,1
Bihar(vil)-Badarpur-253154.tif,0.4469373219373219,6.793553907461828,1.3014056086540222,1.7953052954240278,0.0018987341772151898,0
Bihar(vil)-Badarpur-254083.tif,0.48468379446640314,7.593693707084653,1.335651311007413,1.8515788208354602,0.01158221302998966,1
Bihar(vil)-Badarwali-244313.tif,0.416599025974026,8.407964174515216,1.2662908633550007,1.708369106054306,0.006756206756206756,1
Bihar(vil)-Badarzamin-231413.tif,0.5414435851675591,7.625603766388095,1.241331860423088,1.6619686086972554,0.07630878438331855,1
Bihar(vil)-Badarzamin-231742.tif,0.35830999066293184,7.193529600119074,0.9545394778251648,1.5315305102955212,0.058302122347066165,1
Bihar(vil)-Badarzamin-233229.tif,0.38888888888888884,5.775692993894415,0.983104797926816,1.5442539345134387,0.3685082872928177,1
Bihar(vil)-Badauan-256919.tif,0.48055555555555557,7.046628599452617,1.3686201671759288,1.9042326013247173,0.01265597147950089,1
Bihar(vil)-Badaura-244319.tif,0.37049742710120065,7.475020861414111,1.0434762388467789,1.5065768659114838,0.0594188376753507,1
Bihar(vil)-Baddha-249073.tif,0.4213060224089636,8.524396592842528,1.0767674644788106,1.5971889992554982,0.0003458877786318217,0
Bihar(vil)-Baddi-252269.tif,0.3461538461538462,8.629860554734277,1.332621991634369,1.9149479667345684,0.0003252620166245031,0
Bihar(vil)-Baddi-255080.tif,0.3896678826569387,8.68285631685393,1.3561610200188376,1.6098579168319702,0.012711386696730552,1
Bihar(vil)-Baddopur-253171.tif,0.2890271874789179,8.222095197613676,0.7597001736814325,0.0,0.0745639534883721,1
Bihar(vil)-Bade Logain-240122.tif,0.5562200956937798,5.671340348972916,1.426072582602501,1.8231475551923115,0.2806666666666667,1
Bihar(vil)-Bade Logain-240124.tif,0.49999999999999994,4.640521573124811,1.5080083310604095,1.9813161591688793,0.21176470588235294,1
Bihar(vil)-Bade Logain-240149.tif,0.4548611111111111,8.10829025874652,1.1840499689181645,1.7026142179965973,0.05535607420706164,1
Bihar(vil)-Bade Logain-240152.tif,0.36111111111111116,6.564878001559349,1.102503702044487,1.545291393995285,0.0024725274725274724,0
Bihar(vil)-Badea-227055.tif,0.51595928226363,7.204356615949976,1.4348970353603363,1.7885555922985077,0.0012396694214876034,0
Bihar(vil)-Baderampur-240232.tif,0.4728835978835979,6.261438348890642,1.4633253663778305,1.8640174567699432,0.12544802867383512,1
Bihar(vil)-Badh Basti-227373.tif,0.404777693570797,8.589316242932307,1.0424143423636754,1.4139465341965358,0.021027696793002915,1
Bihar(vil)-Badh Kamrauli-237425.tif,0.5519323671497585,6.434383262737705,1.5607154270013173,1.7841842075188954,0.12383720930232558,1
Bihar(vil)-Badh Marauna-227021.tif,0.4702380952380953,5.3343744674419264,1.39526662727197,1.9701305727163951,0.22549019607843138,1
Bihar(vil)-Badh Mirzapur-237970.tif,0.4632006846384253,6.715647200541826,1.0790194769700368,1.5088191429773967,0.04077079107505071,1
Bihar(vil)-Badhalpur-237700.tif,0.5927871148459384,5.7286780017690715,1.3172708104054134,1.6993987957636516,0.005202312138728324,0
Bihar(vil)-Badhauna-219847.tif,0.47657428355957765,7.617317235085657,1.1850401163101196,1.5616262257099152,0.07768166089965398,1
Bihar(vil)-Badhchatar-238540.tif,0.30090078551912575,9.89305540568885,1.0682777017354965,1.216177428762118,6.538796861377506e-05,0
Bihar(vil)-Badhia-225436.tif,0.43685300207039335,7.716622948736204,1.4378033442930742,1.6929477778348057,0.027402700555996824,1
Bihar(vil)-Badhipur-227134.tif,0.44034536891679754,7.685131829707065,1.1692332377036412,1.691564550002416,0.0007731958762886598,0
Bihar(vil)-Badi-245170.tif,0.5018242122719735,8.197654922419096,1.226756398876508,1.780579427878062,0.017987633501967398,1
Bihar(vil)-Badidih-259128.tif,0.255571943625041,9.421770914066757,0.651858332256476,0.0,0.00014537231465029882,0
Bihar(vil)-Badipur-245537.tif,0.4545700671431665,8.198748934165879,1.2073037895289334,1.7049581896175037,0.02727272727272727,1
Bihar(vil)-Badjoga-251557.tif,0.3089983022071307,8.753737905377243,1.439693237344424,1.9783208270867665,0.018150684931506848,1
Bihar(vil)-Badla-223570.tif,0.3608230452674897,8.504134132616379,1.2557325634089382,1.6376836191524158,0.03229088168801809,1
Bihar(vil)-Badladih-251355.tif,0.33602150537634407,7.204409980462737,1.3631375161084263,1.919233658097007,0.06426592797783934,1
Bihar(vil)-Badli-253517.tif,0.26981707317073167,7.009839611711886,0.980478823184967,1.3947937922044233,0.19970238095238096,1
Bihar(vil)-Badluchak-240180.tif,0.4078231292517008,7.1374825658230145,1.3635882039864857,1.9589449763298035,0.15956112852664578,1
Bihar(vil)-Badluganj-239078.tif,0.33977521929824567,7.513265688180759,1.0426778495311737,1.5742825170358021,0.04570552147239264,1
Bihar(vil)-Badlutola-233668.tif,0.4085279219174697,8.801023966947405,1.2658861821348018,1.6797524040395564,0.020256477361947134,1
Bihar(vil)-Badopur-246463.tif,0.6026031102096011,6.599736710504025,1.528097281853358,1.773114452759425,0.2911616161616162,1
Bihar(vil)-Badpur-246556.tif,0.17288510101010102,7.659095926482002,0.8150106817483902,0.9778394401073456,0.028255675029868577,1
Bihar(vil)-Badra-255264.tif,0.4150810429880198,7.106994517202275,1.3266749869693408,1.7415443008596247,0.031097560975609756,1
Bihar(vil)-Badrabad-.tif,0.23101294065149489,8.557168265924979,0.7116984824339548,0.0,0.006679828891082593,1
Bihar(vil)-Badrabad-244837.tif,0.4425007723200494,8.566403172001912,1.243183304866155,1.576887269814809,0.01750788643533123,1
Bihar(vil)-Badrar-241311.tif,0.41586306653809063,8.715152732493577,1.574492370088895,1.9845136205355327,0.015377237851662404,1
Bihar(vil)-Badri-226707.tif,0.5025121275121275,7.0350776674998174,1.2106166034936905,1.6979788541793823,0.0014563106796116505,0
Bihar(vil)-Badsangahi-220706.tif,0.5596230158730159,6.927470035229745,1.2399732669194539,1.68586266040802,0.11202090592334495,1
Bihar(vil)-Badshah Nagar-226699.tif,0.32747906855049713,7.853175881299459,1.0710985163847606,1.4908230304718018,0.012664907651715039,1
Bihar(vil)-Badshahpur-238491.tif,0.3840909090909091,4.642754462574387,0.9825272411108017,1.5669236679871876,0.6421875,1
Bihar(vil)-Badshahpur-243911.tif,0.3913721413721414,7.72072114976753,1.2159337947765987,1.7210667033990223,0.04453376205787781,1
Bihar(vil)-Badullah Chak-240925.tif,0.43111111111111106,6.868192709240397,1.516483520468076,2.063547839721044,0.0019313304721030042,0
Bihar(vil)-Badurahi-221280.tif,0.4611992945326279,6.235248069372864,1.4130336840947468,1.8397231300671895,0.15806451612903225,1
Bihar(vil)-Badurahi-234548.tif,0.37311422413793105,6.926032077983344,1.116216930476102,1.4483384327455,0.1382089552238806,1
Bihar(vil)-Baduri Amghatta-219261.tif,0.44691401928244034,8.614674140167658,1.347677317532626,1.7185297120701184,0.027781456953642383,1
Bihar(vil)-Baduri-245703.tif,0.44168428470754056,7.793712179699849,1.343031053741773,1.8025787969430287,0.000818452380952381,1
Bihar(vil)-Badwa-254695.tif,0.4098715097603163,8.152087965211026,1.3231243274428628,1.6928243853829124,0.00788152610441767,1
Bihar(vil)-Badwaria urf pipra-228117.tif,0.39444444444444443,7.430416012535992,1.260628884488886,1.717807650566101,0.06932773109243698,1
